name,wins,kills,kdRatio,killstreak,level,losses,prestige,hits,timePlayed,headshots,averageTime,gamesPlayed,assists,misses,xp,scorePerMinute,shots,deaths
TendingFlame873#5641179,4,6,0.08571428571428573,1,1,1,0,33,5,0,5.0,1,4,415,700,316.2,448,70
XxGuccixalotyxX#5281679,0,4,0.3333333333333333,0,1,0,0,0,2,1,2.0,0,0,0,1125,0.0,0,12
Jupitersix#9665297,0,0,0.0,0,1,0,29,0,0,0,0.0,0,0,0,0,0.0,0,0
Bazezass#3665471,0,56,0.5333333333333333,0,8,0,12,0,35,9,35.0,0,0,0,35866,0.0,0,105
mcookhorne#9355510,748,11961,0.9173249482322264,13,276,8,111,17623,3011,2174,15.847368421052632,190,1376,111891,8156457,38.14672866157422,129514,13039
Uravold#3082139,3,75,0.5905511811023622,5,4,2,110,251,13,16,4.333333333333333,3,12,949,13950,161.16923076923075,1200,127
Peekaboo#9372473,85,6259,1.083434308464601,14,59,23,35,26018,283,791,1.5380434782608696,184,1443,105710,998380,297.84593639575974,131728,5777
juggerwicho#1103368,0,5,0.5,0,1,0,0,0,5,0,5.0,0,0,0,3250,0.0,0,10
Bopfiles#2904550,0,57,0.3877551020408163,0,7,0,0,0,33,6,33.0,0,6,0,32357,0.0,0,147
marelja4200#4629147,559,11478,1.033402358872783,11,207,7,111,10937,1904,3086,13.408450704225352,142,1528,50416,5194920,46.63203781512605,61353,11107
Lucky_#3820176,0,3,3.0,0,1,0,0,0,1,1,1.0,0,0,0,2250,0.0,0,1
Luc100402#9645986,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
ImBadAtFort2493#3906066,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
STLBEATZ,130,2199,1.111167256189995,17,27,5,5,5798,294,308,1.8036809815950918,163,397,24698,268209,209.4510204081633,30496,1979
kailaras#7229848,0,2,0.16666666666666666,0,3,0,0,0,7,1,7.0,0,0,0,8525,0.0,0,12
ziller_filler#6346607,0,24,0.5217391304347826,0,4,0,110,0,19,5,19.0,0,30,0,15860,0.0,0,46
Ray_26_6742457,144,3537,0.9564629529475392,10,38,9,31,7407,302,651,2.141843971631206,141,415,19347,473214,283.71059602649007,26754,3698
Mich_K92,3,82,0.5985401459854015,7,4,3,0,346,11,12,2.2,5,22,1838,12475,334.96363636363634,2184,137
Bamcdo18#1851863,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Diegoortiz2050#1974630,7,7,0.18421052631578946,2,1,3,0,34,13,1,2.6,5,2,732,1550,234.46153846153848,766,38
mathus2003#6518451,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
King#6922910,68,2370,0.7669902912621359,10,44,8,110,7328,322,450,4.075949367088608,79,596,40953,615580,152.61987577639752,48281,3090
Killopen#6131856,1746,51595,0.9202382863359908,19,435,10,111,145596,6231,9673,5.227348993288591,1192,10472,600193,14970539,110.93423206547907,745789,56067
Shane Dawson#6492924,624,16321,0.9912541755238384,19,166,24,110,48201,1891,2723,3.105090311986864,609,3825,216713,3436125,166.64611316763617,264914,16465
MalamutLeMit#5400527,4,23,0.2911392405063291,2,5,0,0,17,30,4,30.0,0,1,238,17875,9.1,255,79
matlord77#9411460,4,30,0.5769230769230769,4,2,1,30,133,5,9,5.0,1,10,933,5675,207.84,1066,52
akanebbq14#3345614,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
AshxCobra#5522977,0,64,0.6666666666666666,0,9,0,0,0,29,8,29.0,0,0,0,46224,0.0,0,96
AsmaaAli100#5349813,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
PereaNK_9994454,163,386,0.6359143327841845,10,27,8,110,182,184,64,16.727272727272727,11,17,1166,264488,22.60760869565217,1348,607
lilbabynuggs#2406678,34,534,0.7406380027739251,7,14,11,0,2439,86,88,2.324324324324324,37,144,12155,84998,255.91395348837207,14594,721
GxvenMxinz#2397676,1,38,0.9743589743589745,4,6,1,0,50,17,5,17.0,1,2,216,22625,18.317647058823532,266,39
IgoToutEstBON#5029004,318,6995,1.1959309283638229,16,75,8,39,26643,559,1143,2.6619047619047618,210,1351,91997,1178334,207.29516994633275,118640,5849
Faze jax5#8384440,88,1436,0.97289972899729,15,28,8,110,4148,208,327,2.9714285714285715,70,206,16173,272624,133.0903846153846,20321,1476
Flixjule,0,172,1.186206896551724,0,21,2,14,0,67,27,67.0,0,0,0,177490,0.0,0,145
DAbao#6573835,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
fizz-elims#5974296,21,746,1.1303030303030304,8,37,2,111,453,233,156,38.833333333333336,6,260,1425,444122,14.721888412017169,1878,660
PowerLJR#9902279,0,140,0.8484848484848485,0,23,0,110,0,82,13,82.0,0,2,0,192950,0.0,0,165
CASHLORDROBBI#2074243,990,26346,0.9581060440759328,15,235,9,117,94744,3659,5190,4.340450771055752,843,4364,389170,6418070,134.0064498496857,483914,27498
mightyrampage201#5908211,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
xX1christianm1Xx#6814080,20,25,0.5319148936170213,0,6,1,0,0,21,4,21.0,1,0,0,25950,0.0,0,47
ShockAndAwe6625#2229908,1,21,0.75,3,1,2,0,108,3,7,1.5,2,13,692,2625,269.2,800,28
GodzillaBjj#6611492,2,24,0.4615384615384616,3,2,1,0,94,4,5,4.0,1,9,729,4020,311.55,823,52
HeliosNight36#5727186,3,28,0.39436619718309857,2,3,2,0,161,14,8,14.0,1,11,617,8716,144.34285714285713,778,71
SpirycTW#6706244,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Slim_Driven1#6298105,78,704,0.6935960591133005,12,19,5,21,2583,135,109,2.547169811320755,53,169,14711,151660,205.0666666666667,17294,1015
maomix_79#3633251,1,3,1.5,0,1,0,0,0,1,1,1.0,0,0,0,1150,0.0,0,2
RTV PULSE#5753154,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
loudjass60,91,2956,1.0915805022156573,13,36,5,111,9011,214,373,2.3777777777777778,90,443,29174,437390,263.75327102803743,38185,2708
JFerg7_#4580781,12,547,1.026266416510319,0,40,2,31,0,255,83,255.0,0,0,0,513340,0.0,0,533
conicolt#8511349,3,16,0.4324324324324325,4,1,1,0,100,6,6,6.0,1,8,774,2159,233.4,874,37
NemoTaker#9224587,164,2954,0.9625285109156076,9,43,7,3,11975,338,551,3.0178571428571432,112,468,46860,604525,217.63668639053256,58835,3069
bendmes321#1047575,0,1,0.125,0,1,0,110,0,4,0,4.0,0,0,0,450,0.0,0,8
PS4#4724361,2137,25177,0.8849560632688928,13,175,16,24,72461,3887,3259,3.6773888363292335,1057,5026,415655,3856965,193.0786724980705,488116,28450
WLD Cycl0ne#7832156,101,1641,0.7036878216123499,8,30,9,110,5999,230,295,2.9870129870129865,77,419,24566,314521,154.53652173913045,30565,2332
207LucasM#4976565,442,5892,1.004774897680764,15,53,13,110,19921,901,1001,3.6477732793522266,247,689,55870,917455,134.54850166481683,75791,5864
Connie Wonnie#3186006,596,16901,1.071378763866878,17,183,10,110,32378,1576,2831,3.9203980099502487,402,2605,144214,4198821,142.2190355329949,176592,15775
Kr_salte#4786394,94,2928,1.1265871489034245,12,37,7,110,7436,223,493,2.5930232558139537,86,380,38179,458128,273.5865470852018,45615,2599
patrickrouhie117#5992207,1,1,0.05263157894736842,0,1,1,0,0,8,0,8.0,1,0,40,1150,96.225,40,19
Pugsan_Tokyo#6760326,4,18,0.4864864864864865,3,1,1,0,64,5,5,5.0,1,2,482,2150,145.08,546,37
Goughy919993#5854457,0,60,0.8571428571428571,0,9,0,110,0,27,9,27.0,0,25,0,47187,0.0,0,70
John_Doe#7710794,2,107,0.2955801104972376,2,17,2,30,39,178,21,178.0,1,1,454,122300,4.591011235955056,493,362
ryanlight1991#6355836,548,5814,0.7005663332931679,20,210,5,111,2584,2634,1113,41.80952380952381,63,304,17790,5354887,12.091343963553536,20374,8299
MotherKiller#5981842,0,0,0.0,0,1,0,21,0,0,0,0.0,0,0,0,0,0.0,0,0
Nedd#1584174,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Faze_AyaanBeast#5213549,41,2440,0.9381007304882736,12,75,10,111,3945,787,480,16.395833333333332,48,327,16735,1180974,37.64218551461246,20680,2601
SYNTHEX#5819004,6,311,1.1604477611940298,11,9,4,6,1265,16,65,2.0,8,63,5117,47495,279.975,6382,268
AaZz0909werterg#2017627,0,1,0.25,0,1,0,0,0,2,0,2.0,0,0,0,450,0.0,0,4
jacksonrowe2021#2217510,0,1,0.5,0,1,0,0,0,1,0,1.0,0,0,0,450,0.0,0,2
Daniel Z401538,0,99,0.5439560439560439,0,12,5,110,0,79,12,79.0,0,90,0,73125,0.0,0,182
jujuondabeat59#1054429,7,110,0.4641350210970464,3,8,5,0,120,27,13,3.375,8,7,2160,40395,212.44444444444446,2280,237
Kamodo420,8,1325,1.0923330585325641,9,79,2,110,513,425,323,85.0,5,117,2493,1230002,10.417411764705884,3006,1213
XxDollarplustaxX#2246442,25,194,1.1085714285714283,9,6,3,0,795,32,38,6.4,5,13,3137,23860,232.6875,3932,175
total_auto#4076820,1,4,0.03636363636363636,0,2,0,110,0,48,1,48.0,0,0,2,7387,4.825,2,110
WAR10CK#7165104,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
052397#4248023,0,5,0.3125,0,1,0,0,0,3,1,3.0,0,0,0,3400,0.0,0,16
Karen#6233938,908,13644,1.1123430621229415,22,169,15,116,34267,2461,2274,3.5512265512265517,693,1588,132861,3580462,138.10239739943108,167128,12266
PlainComic6#3006619,120,3802,0.9844640082858622,12,53,10,110,10529,419,1050,5.1097560975609735,82,816,44488,900485,125.5747016706444,55017,3862
Archdeluxe#5999480,143,4739,0.9104707012487993,16,159,8,111,7233,1591,1077,17.293478260869566,92,943,56768,3156276,38.56970458830924,64001,5205
Slimjim822#5928879,0,1,0.25,0,1,0,0,0,2,0,2.0,0,0,0,845,0.0,0,4
Jalennn2x__#5002516,12,27,0.7714285714285715,0,4,0,1,0,18,4,18.0,0,0,0,16750,0.0,0,35
ABC#7706517,1,1,0.3333333333333333,1,1,0,0,3,1,0,1.0,0,0,26,250,138.0,29,3
maxedgar21#6187114,460,2974,0.6195833333333334,10,36,10,110,11425,769,592,2.98062015503876,258,531,61362,426379,211.383355006502,72787,4800
Shaham#9721541,0,8,0.8,0,3,0,0,0,5,1,5.0,0,0,0,10100,0.0,0,10
invictus080893#6902950,129,838,0.6720128307939054,6,68,4,110,201,573,152,71.625,8,187,1312,1105260,4.192670157068062,1513,1247
stormy_shaper#9371393,3,30,0.8108108108108109,5,2,1,0,109,6,8,2.0,3,10,311,3550,103.3,420,37
blackpanthere152#1673324,155,2512,1.0035956851777867,12,36,11,19,8653,309,341,3.9615384615384617,78,463,40659,423296,154.47766990291262,49312,2503
milko00,359,3861,0.7548387096774194,10,42,9,110,15764,586,623,3.2737430167597767,179,739,76799,565902,222.20068259385656,92563,5115
YSL#7737377,0,18,0.4736842105263158,0,4,0,0,0,16,2,16.0,0,0,0,15800,0.0,0,38
Bard4547#8673732,0,23,0.21495327102803727,0,7,0,110,0,47,4,47.0,0,6,0,31400,0.0,0,107
Imaxkillr#1061613,2,142,0.8402366863905325,4,16,1,13,219,50,24,50.0,1,9,760,111110,17.64,979,169
i-x-123#5179957,52,424,0.7598566308243727,5,28,1,111,77,305,77,152.5,2,115,654,277493,3.2891803278688525,731,558
NightNight#8549948,2,16,0.8421052631578947,0,3,0,0,0,9,0,9.0,0,0,0,9300,0.0,0,19
goncaloseara_007#3105657,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
dantexcosof459#9647910,2,5,0.2631578947368421,0,2,0,110,0,11,0,11.0,0,3,0,5025,0.0,0,19
ouch#5629126,0,21,0.42,0,3,0,110,0,12,2,12.0,0,5,0,10525,0.0,0,50
ASEREKO#4734593,318,17551,1.7477594104760008,21,152,28,14,36723,1250,4653,1.59846547314578,782,2125,160172,2836706,156.46416000000005,196895,10042
IIsmrfII#8405901,1,5,0.8333333333333334,2,1,0,0,6,1,0,1.0,0,0,38,900,140.4,44,6
Remster#3408743,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Head a State#5469656,377,5312,1.1703018285966071,14,155,8,111,10368,1309,752,8.232704402515724,159,556,46957,2966494,61.20045836516425,57325,4539
funny300sand#3610896,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Paulpiswager#5109041,439,4074,1.0432778489116517,10,171,6,110,4189,1291,935,20.49206349206349,63,331,25564,3686306,27.272347017815648,29753,3905
Westy2Tappy#4689985,862,11844,1.0292865212479358,18,140,7,117,25231,1316,2219,9.467625899280577,139,1385,119414,2420524,80.73738601823709,144645,11507
Colester2653#3229142,0,33,1.03125,0,4,0,0,0,14,12,14.0,0,0,0,15203,0.0,0,32
寛永通宝#8091568,686,28952,1.0086399108138238,14,196,12,111,103659,1459,4279,2.0292072322670376,719,7917,312910,4725635,266.95188485263884,416569,28704
chubs4macarena#9176282,1413,27777,0.947923420810156,16,188,17,111,78610,3104,3991,2.340874811463047,1326,3905,317914,4402177,281.54130154639176,396524,29303
thekingnazgul92#1758862,64,1008,0.6746987951807228,9,20,7,0,4742,129,145,2.15,60,226,23252,156465,308.2418604651163,27994,1494
CurlierBike7761#6333531,0,9,0.25,0,2,0,110,0,18,2,18.0,0,1,0,4425,0.0,0,36
IBARRA_ANGEL09#7182488,183,1416,0.7950589556428973,10,53,5,110,1042,701,267,28.04,25,93,5122,887735,28.954921540656205,6164,1781
edog145#9208499,43,821,0.596656976744186,7,17,10,2,3255,94,133,2.0,47,192,13211,117380,259.9531914893617,16466,1376
AproposMirror72#2397909,13,24,0.5106382978723404,2,4,0,0,11,22,2,22.0,0,1,36,16405,6.4363636363636365,47,47
boggymike2#1953760,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
ddangdog#1979580,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Axelfoley247#6929116,747,8839,0.8121841404024626,13,86,10,110,37237,1336,1129,2.9362637362637365,455,1828,195574,1325531,264.350748502994,232811,10883
Tommyboy1333#3287158,7,25,0.6578947368421053,2,4,0,110,29,12,4,12.0,0,3,159,12118,16.0,188,38
superninja_guy_4#4368042,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
InsaneHorse#4943336,402,8388,0.8686826843413422,12,147,10,111,15559,1489,1493,8.048648648648651,185,1405,86338,2675815,86.86823371390196,101897,9656
zacmagz#9603613,1,0,0.0,0,1,0,0,1,1,0,1.0,0,0,32,0,260.4,33,15
pitbull4240#6308668,0,11,0.2037037037037037,0,4,0,0,0,27,2,27.0,0,0,0,16550,0.0,0,54
GingerlyLamb0#3070025,110,725,0.7360406091370558,7,16,10,110,2143,176,171,3.6666666666666665,48,120,7667,107444,91.15227272727272,9810,985
iGoLDeN#7371923,544,17023,1.046410130317187,22,146,14,42,58973,1098,2201,2.881889763779528,381,4322,255834,2614539,244.1601092896175,314807,16268
Matboc#1995855,1,67,1.2641509433962264,6,7,1,0,158,16,8,16.0,1,5,615,33125,34.35,773,53
Silverwing87121#6922559,0,43,0.4215686274509804,0,7,1,0,0,46,8,46.0,0,0,0,30725,0.0,0,102
Red_Pyramid20#6786997,678,29340,1.1298086179675768,24,187,12,33,86835,1625,5115,1.998769987699877,813,5310,267174,4364182,240.6395076923077,354009,25969
Devileatsome#5266312,6,6,0.14285714285714285,0,4,0,0,0,25,0,25.0,0,0,0,14300,0.0,0,42
nicktheslayer#2770754,1,52,1.04,7,3,2,110,290,6,8,3.0,2,18,1259,9539,177.6,1549,50
nakkuru64776#3395775,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Bopa Shons#4723326,588,16477,0.9872378669862192,15,132,23,59,36890,1326,2482,1.846796657381616,718,2827,106112,2212447,304.2981900452489,143002,16690
jaynokilsyou#2572371,2,7,0.4375,3,1,1,110,27,3,2,3.0,1,3,159,950,174.2,186,16
caxibaxe#1079664,40,963,0.7070484581497798,9,21,5,10,3791,82,109,2.0,41,327,21163,167645,324.8560975609756,24954,1362
camo_dudeX#9748255,994,31178,1.143894922218961,26,202,29,111,75860,2268,3679,2.1620591039084838,1049,5192,242534,5010044,212.6367724867725,318394,27256
aidanrossmayne#3464198,12,217,0.8930041152263375,8,7,3,0,735,31,26,2.583333333333333,12,41,4294,33530,263.47741935483873,5029,243
OscarTheWolf_15#9046250,0,6,0.6,2,1,1,0,24,1,0,1.0,1,1,193,650,265.8,217,10
SoldierOfFortune#8147378,227,6346,0.9863226608641592,12,49,7,15,10598,440,900,2.2564102564102564,195,666,67675,767935,262.74,78273,6434
Prince_Psyz#4730163,0,137,1.1048387096774193,5,11,1,0,161,47,20,47.0,1,12,592,59640,11.859574468085107,753,124
slippymcflippy#7432155,1651,20838,0.7246235699134124,13,156,9,111,55669,2958,4007,2.6552962298025133,1114,3874,239762,3026065,236.4817444219067,295431,28757
MerryBloom33395#4172405,127,196,0.7286245353159851,8,19,3,15,120,135,35,33.75,4,4,491,150100,6.897777777777778,611,269
RPGmestre#8053950,1,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,600,0.0,0,2
MERCURY171#6615650,322,10366,0.9458029197080292,17,104,10,3,23103,662,2628,2.1493506493506493,308,2187,68055,1605342,282.4033232628399,91158,10960
CBT SK13S#6557711,27,663,0.740782122905028,7,14,5,0,1961,48,132,2.526315789473684,19,139,7252,86725,265.6,9213,895
bogdanik77#9077296,2,0,0.0,0,1,0,0,0,5,0,5.0,0,0,0,300,0.0,0,9
Ybarbärka#9387140,35,967,1.1636582430806257,16,17,4,110,3753,60,122,3.1578947368421053,19,185,16300,121085,318.28,20053,831
Nyxfrost#9423244,1168,42762,1.2207250927776192,22,235,11,41,135781,2578,6440,2.6659772492244054,967,7550,497723,6417817,241.32265321955,633504,35030
ЛовкийРыцарь#8212538,125,477,1.1016166281755195,2,28,1,8,18,145,87,24.16666666666667,6,0,96,278310,1.6262068965517242,114,433
Rocket704#5831068,174,3982,0.8827311017512747,21,51,23,14,10707,384,822,2.327272727272727,165,1088,68926,846827,162.0640625,79633,4511
ItzChuy1992#9514134,279,6286,0.9602810876871372,11,51,9,8,24956,559,1353,2.2270916334661357,251,1081,83019,833818,293.9109123434705,107975,6546
zunderkicele#8234735,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
ArielloSan87#4169424,0,343,0.947513812154696,0,31,2,110,0,174,47,174.0,0,6,0,330475,0.0,0,362
Conte6993#7555025,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
HTC-DAMER99#8562810,823,35623,0.9120538686056634,19,213,13,59,60700,2071,5542,1.8759057971014488,1104,3877,255778,5477579,263.5037180106229,316478,39058
Youtz3#1079188,77,1260,0.6752411575562701,8,24,5,2,4786,111,257,3.2647058823529416,34,377,25772,208142,260.227027027027,30558,1866
NBACT23#9405840,32,576,0.9014084507042254,7,15,4,30,2228,70,96,3.684210526315789,19,175,8514,100982,199.3714285714286,10742,639
valegiovi#9083590,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
SlickChainzz#9062190,384,11110,1.0116554361682757,13,94,8,34,44388,718,2210,2.62043795620438,274,1702,155205,1446232,257.8754874651811,199593,10982
Poliaknof#7159706,294,20859,0.9268606976227504,13,159,24,111,51034,902,3356,1.6672828096118302,541,3962,174936,3164158,267.5467849223947,225970,22505
josh0590,122,1384,0.580293501048218,1,119,2,110,5,1070,223,1070.0,0,237,38,1903966,0.13906542056074767,43,2385
Kalem65,457,21771,1.0694076038903626,23,174,16,111,60473,1312,4068,2.359712230215828,556,5618,181943,3815413,191.8774390243903,242416,20358
Vrunishka#6458603,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Enigma_Checho7#3752443,0,14,0.6086956521739131,0,3,0,0,0,12,4,12.0,0,0,0,9075,0.0,0,23
Apecs,189,6844,1.2331531531531532,13,65,13,13,27643,457,1138,1.7713178294573644,258,1325,111967,1071813,296.745295404814,139610,5550
Deliayan#6121187,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Unwin#8352483,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Chua#5536312,0,13,0.325,0,4,0,0,0,19,2,19.0,0,0,0,13250,0.0,0,40
corn666#8827646,0,108,0.3385579937304075,0,17,0,110,0,130,11,130.0,0,38,0,116033,0.0,0,319
Xx_-azh84-_Xx#6997068,0,23,0.3898305084745763,0,5,0,0,0,27,3,27.0,0,0,0,20950,0.0,0,59
Chegzzz#1531446,118,1971,0.8298947368421052,14,29,6,1,7843,211,267,2.2934782608695654,92,440,51400,294361,297.0,59243,2375
FlawlessTrusa#9270025,254,579,0.9846938775510204,5,42,1,70,72,308,120,308.0,1,2,342,576281,0.753896103896104,414,588
Dark_Zihj_D4goat#8047854,0,291,0.6152219873150105,0,26,1,111,0,222,47,222.0,0,144,0,250447,0.0,0,473
twiztjoints420#8770163,78,801,0.7001748251748252,6,18,5,0,3773,133,149,2.770833333333333,48,281,22442,130322,262.8045112781955,26215,1144
darkrocco02#2231200,0,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,100,0.0,0,2
dodybegay#2060733,1124,22373,0.9079214349484621,14,163,9,110,59368,2417,3411,2.45131845841785,986,2948,278495,3333187,222.5558129913116,337863,24642
annslee23,75,268,0.8963210702341137,0,25,0,110,0,133,48,133.0,0,36,0,234490,0.0,0,299
brad_e,164,5320,1.084386465552385,19,50,7,21,19140,373,990,2.4220779220779223,154,774,83778,791987,272.53029490616626,102918,4906
kirito#5949967,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
calebeenter2018#9596711,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
드루와드루와#4423253,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
Spicy Ramen#4146696,337,6725,0.8141646489104116,11,74,25,33,20683,794,1398,2.6466666666666665,300,1455,104724,1168724,233.08866498740554,125407,8260
chubby_coo300#9002242,632,23494,0.9498665804156222,13,222,22,97,70343,2366,3279,3.409221902017291,694,5131,289675,5847104,178.23601014370243,360018,24734
GOLDENBUBAFACE#6412754,585,15289,1.0466899431779284,13,199,11,113,44407,1814,2386,3.9094827586206895,464,3451,191529,4859018,108.4792723263506,235936,14607
WARRIOR HUNTER0#2670324,334,7422,0.8032467532467532,14,92,7,111,19487,1146,1748,3.8979591836734695,294,1117,110959,1407178,159.8162303664921,130446,9240
sN0ogIn5#3127389,115,3496,0.9285524568393094,11,42,9,25,6097,267,589,2.3217391304347825,115,409,30719,570335,283.6269662921348,36816,3765
Leo#1331876,151,963,1.024468085106383,5,59,4,110,376,381,145,63.5,6,17,1478,1004061,3.784251968503937,1854,940
GHIZZA#5173649,0,0,0.0,0,1,0,0,0,1,0,1.0,0,0,0,200,0.0,0,2
anon58589014#2976628,307,10001,0.9784756873104392,22,87,9,10,44371,579,1996,2.372950819672131,244,2203,163901,1339360,312.4518134715026,208272,10221
Gibbosproperty#8764596,226,6069,0.9954075774971296,15,53,8,111,26883,455,976,2.2979797979797985,198,1480,111285,897820,319.6325274725275,138168,6097
Sivox61#2517512,2,60,0.8571428571428571,6,3,1,32,274,4,20,2.0,2,21,1112,10410,247.35,1386,70
Therichkid13_#5486329,468,10557,1.0612183353437876,16,226,10,110,14048,1888,2107,16.857142857142858,112,928,72546,6020903,34.82351694915254,86594,9948
honey_mods#6363327,0,18,0.5142857142857142,0,2,0,0,0,5,0,5.0,0,0,0,7400,0.0,0,35
UrsoJudeo#5325166,5,41,0.4823529411764706,0,9,1,8,0,43,7,43.0,0,0,4,42144,0.4744186046511628,4,85
Blaze_105,256,4046,0.920172845121674,15,45,10,110,16204,469,679,2.742690058479532,171,749,74699,645805,240.2712153518124,90903,4397
adir01#6448926,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
AngryChicken#1420647,3,56,0.9655172413793104,7,4,1,6,221,11,6,11.0,1,11,672,14792,115.03636363636365,893,58
Bosshogg3393#2717872,0,13,1.3,0,2,0,5,0,6,0,6.0,0,0,0,7325,0.0,0,10
Neon_Frost88#7491656,260,10324,0.8545650194520321,14,127,18,110,35597,906,1413,2.6884272997032643,337,2911,131140,2089837,176.65033112582782,166737,12081
xHaiisse#8381665,0,3,1.5,0,1,0,0,0,1,1,1.0,0,0,0,1350,0.0,0,2
Soriba_Ps#1553042,396,8376,0.979420018709074,14,141,6,111,21631,1035,1361,5.75,180,1524,87000,2463950,115.16173913043478,108631,8552
ImATerrorist#4716532,0,10,0.1851851851851852,0,6,0,0,0,24,1,24.0,0,0,0,22875,0.0,0,54
CAT IN THE HAT#6755025,1080,22216,0.8723788580852901,15,232,16,111,61932,3510,4305,4.053117782909931,866,3820,197269,6270847,150.1382905982906,259201,25466
hounddoghalliday#1907055,561,8959,0.8072625698324022,11,84,10,49,39977,1103,1874,2.166994106090373,509,1996,209150,1295760,251.60997280145057,249127,11098
Romeo31#1251008,262,5049,0.9215185252783354,13,69,9,111,8156,946,902,5.031914893617022,188,687,44073,1114779,125.72600422832977,52229,5479
Daskunk4799#4027710,32,594,1.1020408163265305,6,13,4,1,1920,61,142,2.3461538461538463,26,109,11289,82815,222.5114754098361,13209,539
cadorade420,11,187,0.5632530120481928,7,11,3,5,433,75,30,12.5,6,32,2544,65110,75.896,2977,332
BoredKing2#3260114,248,4331,1.4135117493472584,11,182,5,111,3812,1125,850,43.269230769230774,26,420,14897,4132907,13.276266666666668,18709,3064
IhateUrFace#9516971,106,2438,0.6525695931477516,8,37,7,111,4432,316,223,3.2244897959183683,98,576,36412,448452,231.0512658227848,40844,3736
QvMxZ#9314244,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0
eddy_steph1108#8582315,8,48,0.5106382978723404,5,2,1,0,196,12,9,4.0,3,19,2552,6765,259.6,2748,94
MyPxssyStank#5670238,247,4807,0.9097274791824376,12,46,12,7,12885,504,1032,2.200873362445414,229,761,40365,695135,194.6154761904762,53250,5284
Reaxian#5376104,54,2270,0.8707326428845417,19,32,13,7,9333,126,409,1.8,70,864,39494,351548,247.13809523809516,48827,2607
SharkFace5656#1385083,0,0,0.0,0,1,0,23,0,0,0,0.0,0,0,0,0,0.0,0,0
UCD_281771230356dRkdHOSDJIuc,246,5952,0.9888685828210666,15,53,18,14,23816,546,1061,2.014760147601476,271,1272,83807,904189,271.0054945054945,107623,6019
un1x#1174586,0,5,0.35714285714285715,0,2,0,0,0,7,2,7.0,0,0,0,3575,0.0,0,14
Kasai__98#7033288,507,9492,0.7620423892100193,9,90,8,39,16646,1003,1721,2.166306695464363,463,1040,96260,1383218,277.38843469591234,112906,12456
Thinfathead89#4174895,48,411,0.3866415804327376,5,11,4,110,1029,93,65,2.3846153846153846,39,86,11138,60235,301.2451612903226,12167,1063
lukahockey97#2843234,0,18,0.6206896551724138,0,4,0,110,0,16,5,16.0,0,2,0,12975,0.0,0,29
MACONHEIRO_4i20#9317450,689,22423,1.0646187446586268,13,207,10,110,62079,2040,3733,4.047619047619048,504,5052,272867,5190281,145.7767647058824,334946,21062
SD#9632134,5,247,1.1026785714285714,8,9,2,0,940,9,48,2.25,4,111,3367,47225,230.4,4307,224
